YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1991,NANGUNERI,8 . SUBRAMANIAN SHOLAGA E.,N,IND,M,124,157676,92304,89870
1991,NANGUNERI,9 . MAYAMUTHU P.,N,IND,M,115,157676,92304,89870
1991,NANGUNERI,10 . ENBARAJ S.,N,IND,M,108,157676,92304,89870
1991,NANGUNERI,11 . KATHER ALI M.,N,IND,M,95,157676,92304,89870
1991,NANGUNERI,12 . MURUGESAN K.,N,TMM,M,87,157676,92304,89870
1991,NANGUNERI,13 . RAJENDRAN L.,N,IND,M,82,157676,92304,89870
1991,NANGUNERI,14 . NATARAJAN T.,N,IND,M,68,157676,92304,89870
1991,NANGUNERI,15 . BALAGANESAN J.,N,IND,M,64,157676,92304,89870
1991,NANGUNERI,16 . VAIRUMUTHU R.,N,IND,M,57,157676,92304,89870
1991,NANGUNERI,18 . JEYARAJ P.,N,IND,M,54,157676,92304,89870
1991,NANGUNERI,17 . SUNDARARAJ M.,N,IND,M,54,157676,92304,89870
1991,NANGUNERI,19 . JEYARAJ C.,N,IND,M,43,157676,92304,89870
1991,RADHAPURAM,1 . RAMANI NALLATHAMBI,W,INC,F,51331,159398,85712,81704
1991,RADHAPURAM,2 . SARGUNARAJ N.,N,DMK,M,18600,159398,85712,81704
1991,RADHAPURAM,3 . JEYARAJ S.,N,BJP,M,9136,159398,85712,81704
1991,RADHAPURAM,4 . THANGAVEL S.,N,AMI,M,1738,159398,85712,81704
1991,RADHAPURAM,5 . MASANAMUTHU T.,N,JP,M,472,159398,85712,81704
1991,RADHAPURAM,6 . THANGARAJA A.,N,TMM,M,162,159398,85712,81704
1991,RADHAPURAM,7 . GURUNATHAN S.,N,PMK,M,131,159398,85712,81704
1991,RADHAPURAM,8 . VIJAYAN N.,N,IND,M,90,159398,85712,81704
1991,RADHAPURAM,9 . JOHN DEVAIRAKKAM S.K.,N,IND,M,44,159398,85712,81704
1991,SATTANGULAM,1 . KUMARI ANATHAN,W,INC,M,52719,156063,74658,73130
1991,SATTANGULAM,2 . GANESA PANDIYAN M.A.,N,JD,M,16894,156063,74658,73130
1991,SATTANGULAM,3 . JEBAMANI R.,N,JP,M,2596,156063,74658,73130
1991,SATTANGULAM,4 . SIVASUBBU K.,N,TMM,M,309,156063,74658,73130
1991,SATTANGULAM,5 . ULAGU V.,N,PMK,M,193,156063,74658,73130
1991,SATTANGULAM,6 . SOOSAI GURUNATHAN,N,IND,M,179,156063,74658,73130
1991,SATTANGULAM,7 . PANDARAM P.,N,IND,M,134,156063,74658,73130
1991,SATTANGULAM,8 . DAVID RAJAYA,N,IND,M,106,156063,74658,73130
1991,TIRUCHENDUR,1 . CHELLADURAI A.,W,ADMK,M,54442,173304,94977,92864
1991,TIRUCHENDUR,2 . PANDIAN A.S.,N,DMK,M,27794,173304,94977,92864
1991,TIRUCHENDUR,3 . POOVANAM K.,N,BJP,M,4615,173304,94977,92864
1991,TIRUCHENDUR,4 . PACKIARAJ A.,N,IND,M,3016,173304,94977,92864
1991,TIRUCHENDUR,5 . KAYAL MAHABOOB,N,MUL,M,2039,173304,94977,92864
1991,TIRUCHENDUR,6 . PAULPANDIYAN,N,IND,M,202,173304,94977,92864
1991,TIRUCHENDUR,7 . JOSEPH A.,N,JP,M,177,173304,94977,92864
1991,TIRUCHENDUR,8 . ANDREWS,N,TMM,M,84,173304,94977,92864
1991,TIRUCHENDUR,9 . HJEYAMURUGAN M.,N,IND,M,81,173304,94977,92864
1991,TIRUCHENDUR,10 . KANI A.,N,IND,M,62,173304,94977,92864
1991,TIRUCHENDUR,11 . SUYAMBU,N,IND,M,59,173304,94977,92864
1991,TIRUCHENDUR,12 . POWN MODASAMI A.,N,IND,M,50,173304,94977,92864
1991,TIRUCHENDUR,13 . KOTTALAMUTHU S.,N,IND,M,44,173304,94977,92864
1991,TIRUCHENDUR,14 . RAHANTHIRAN S.,N,IND,M,40,173304,94977,92864
1991,TIRUCHENDUR,15 . AYYADURAI A.,N,IND,M,39,173304,94977,92864
1991,TIRUCHENDUR,16 . KYAL MANUEL RAJ N.,N,IND,M,36,173304,94977,92864
1991,TIRUCHENDUR,17 . PERUMAL P.,N,IND,M,28,173304,94977,92864
1991,TIRUCHENDUR,18 . JAHUBAR A.,N,IND,M,22,173304,94977,92864
1991,TIRUCHENDUR,19 . PERUMAL S.,N,IND,M,20,173304,94977,92864
1991,TIRUCHENDUR,20 . PATTANI C.,N,IND,M,14,173304,94977,92864
1991,SRIVAIKUNTAM,1 . DANIEL RAJ S.,W,INC,M,50800,142524,84500,81233
1991,SRIVAIKUNTAM,2 . DAVID SELVIN S.,N,DMK,M,23486,142524,84500,81233
1991,SRIVAIKUNTAM,3 . THIRUNEELAKANDAN C.,N,BJP,M,5445,142524,84500,81233
1991,SRIVAIKUNTAM,4 . YSAKKY M.,N,PMK,M,526,142524,84500,81233
1991,SRIVAIKUNTAM,5 . DANIEL SUNDARSINGH K.,N,TMM,M,309,142524,84500,81233
1991,SRIVAIKUNTAM,6 . NATARAJAN M.,N,AMI,M,291,142524,84500,81233
1991,SRIVAIKUNTAM,7 . SELVIN SANTHAKUMAR J.,N,IND,M,227,142524,84500,81233
1991,SRIVAIKUNTAM,8 . SUBBURASU E.,N,IND,M,149,142524,84500,81233
1991,TUTICORIN,1 . RAMESH V.P.R.,W,ADMK,M,79552,208186,121943,120361
1991,TUTICORIN,2 . PERIASAMY N.,N,DMK,M,38157,208186,121943,120361
1991,TUTICORIN,3 . UTTARAPANDI G.,N,JP,M,958,208186,121943,120361
1991,TUTICORIN,4 . SUNDARRAJ P.,N,PMK,M,352,208186,121943,120361
1991,TUTICORIN,5 . MEENAKSHI SUNDARAM,N,IND,M,210,208186,121943,120361
1991,TUTICORIN,6 . GANESAN A.,N,TMM,M,158,208186,121943,120361
1991,TUTICORIN,7 . MADASAMY S.,N,IND,M,144,208186,121943,120361
1991,TUTICORIN,8 . KENNEDY DEVARAJ S.,N,IND,M,139,208186,121943,120361
1991,TUTICORIN,9 . SUDALAIMANI V.,N,IND,M,105,208186,121943,120361
1991,TUTICORIN,10 . CHIRSTOPHER P.D.,N,IND,M,97,208186,121943,120361
1991,TUTICORIN,11 . CHANNAKIYA P. REGU,N,IND,M,83,208186,121943,120361
1991,TUTICORIN,12 . PAUL PANDIAN A.S.,N,IND,M,69,208186,121943,120361
1991,TUTICORIN,13 . MARIAPPAN V.A.P.,N,IND,M,65,208186,121943,120361
1991,TUTICORIN,14 . RATHANADURAI PANDIAN P.S.P.K.,N,IND,M,60,208186,121943,120361
1991,TUTICORIN,15 . PAULRAJ D.,N,IND,M,58,208186,121943,120361
1991,TUTICORIN,16 . REERAMANI S,N,IND,M,43,208186,121943,120361
1991,TUTICORIN,17 . NAWABJAN R.,N,IND,M,41,208186,121943,120361
1991,TUTICORIN,18 . SHUNMUGAVI S.,N,IND,M,40,208186,121943,120361
1991,TUTICORIN,19 . THAVASIMUTHU S.,N,IND,M,30,208186,121943,120361
1991,KANNIYAKUMARI,1 . AMMAMUTHU M.,W,ADMK,M,54194,158543,93208,90109
1991,KANNIYAKUMARI,2 . KRISHNAN C.,N,DMK,M,19835,158543,93208,90109
1991,KANNIYAKUMARI,3 . APPAN M.E.,N,BJP,M,13518,158543,93208,90109
1991,KANNIYAKUMARI,4 . DAVID Y.,N,IND,M,2023,158543,93208,90109
1991,KANNIYAKUMARI,5 . NAGOOR NEERAN PEER MOHAMMED U.,N,IND,M,105,158543,93208,90109
1991,KANNIYAKUMARI,6 . ANDREWS E.,N,IND,M,97,158543,93208,90109
1991,KANNIYAKUMARI,7 . MURUGAN K.,N,TMM,M,70,158543,93208,90109
1991,KANNIYAKUMARI,8 . MARKESASAN J.Z.,N,PMM,M,67,158543,93208,90109
1991,KANNIYAKUMARI,9 . DHANARAJ DURAI,N,IND,M,57,158543,93208,90109
1991,KANNIYAKUMARI,10 . MARIA ALEX A.,N,IND,M,46,158543,93208,90109
1991,KANNIYAKUMARI,11 . THANKA RAJ S.,N,IND,M,36,158543,93208,90109
1991,KANNIYAKUMARI,12 . AGASTHILINGAM PILLAI A.,N,IND,M,33,158543,93208,90109
1991,KANNIYAKUMARI,13 . AENANDHU PERUMAL U.,N,IND,M,28,158543,93208,90109
1991,NAGERCOIL,1 . MOSES M.,W,INC,M,56363,177734,101479,99205
1991,NAGERCOIL,2 . RETNARAJ S.,N,DMK,M,26311,177734,101479,99205
1991,NAGERCOIL,3 . KUMARAVEL K.A.,N,BJP,M,15833,177734,101479,99205
1991,NAGERCOIL,4 . RAJA K.S.,N,IND,M,135,177734,101479,99205
1991,NAGERCOIL,5 . ISAIS MISHA J.,N,PMK,M,133,177734,101479,99205
1991,NAGERCOIL,6 . DEVARAJAN P.,N,TMM,M,99,177734,101479,99205
1991,NAGERCOIL,7 . ARPUTHURAJ K.,N,IND,M,86,177734,101479,99205
1991,NAGERCOIL,8 . SANKARANARAYANAN S.,N,IND,M,80,177734,101479,99205
1991,NAGERCOIL,9 . NAGOOR MEERAN PEER MOHAMAD U.,N,IND,M,69,177734,101479,99205
1991,NAGERCOIL,10 . STEWART GNANADHAS,N,IND,M,59,177734,101479,99205
1991,NAGERCOIL,11 . MOHAN N.,N,IND,M,37,177734,101479,99205
1991,COLACHEL,1 .  PAULIAH A.,W,INC,M,52641,160212,89680,87727
1991,COLACHEL,2 .  BATHAKBISHNAN R.,N,JD,M,19626,160212,89680,87727
1991,COLACHEL,3 . APPANCHEYL S.,N,BJP,M,14968,160212,89680,87727
1991,COLACHEL,4 . THOMAS S.,N,IND,M,111,160212,89680,87727
1991,COLACHEL,5 . JOHNSON M.,N,IND,M,108,160212,89680,87727
1991,COLACHEL,6 . SOOSAINAYAGOM S.,N,IND,M,101,160212,89680,87727
1991,COLACHEL,7 . JACOBEMIANOUS T.,N,IND,M,99,160212,89680,87727
1991,COLACHEL,8 . LINGARAJA N.,N,IND,M,73,160212,89680,87727
1991,PADMANABHAPURAM,1 . LAWRENCE K.,W,ADMK,M,42950,143018,84888,82838
1991,PADMANABHAPURAM,2 . NOOR MOHAMED S.,N,CPM,M,19657,143018,84888,82838
1991,PADMANABHAPURAM,3 . VELAYUTHAN C.,N,BJP,M,19653,143018,84888,82838
1991,PADMANABHAPURAM,4 . MARIARAJAMONY R.,N,IND,M,202,143018,84888,82838
1991,PADMANABHAPURAM,5 . CHELLATHURAI N.,N,PMK,M,106,143018,84888,82838
1991,PADMANABHAPURAM,6 . JOSEPH T.,N,TMM,M,103,143018,84888,82838
1991,PADMANABHAPURAM,7 . VARGHEESE S.,N,IND,M,74,143018,84888,82838
1991,PADMANABHAPURAM,8 . CHELLAPPAN L.,N,IND,M,56,143018,84888,82838
1991,PADMANABHAPURAM,9 . KRISHNAMOORTHY V.,N,IND,M,37,143018,84888,82838
1991,THIRUVATTAR,1 . NADESAN R.,W,INC,M,45591,149139,92366,90289
1991,THIRUVATTAR,2 . HEMACHANDRAN J.,N,CPM,M,28762,149139,92366,90289
1991,THIRUVATTAR,3 . RETNA SABAPATHY M.G.,N,BJP,M,15015,149139,92366,90289
1991,THIRUVATTAR,4 . WILSON T.,N,IND,M,358,149139,92366,90289
1991,THIRUVATTAR,5 . UDAYAKUMAR M.,N,TMM,M,266,149139,92366,90289
1991,THIRUVATTAR,6 . HARIDAS P.K.,N,PMK,M,209,149139,92366,90289
1991,THIRUVATTAR,7 . JOHN GNANANAMUTHU Y.,N,IND,M,88,149139,92366,90289
1991,VILAVANCODE,1 . M. SUNDARADAS,W,INC,M,50151,178941,105032,102634
1991,VILAVANCODE,2 . D. MONY,N,CPM,M,38842,178941,105032,102634
1991,VILAVANCODE,3 . C. RAJESWARAN,N,BJP,M,12511,178941,105032,102634
1991,VILAVANCODE,4 . P. DURAIRAJ,N,IND,M,548,178941,105032,102634
1991,VILAVANCODE,5 . P. DASS,N,IND,M,267,178941,105032,102634
1991,VILAVANCODE,6 . R. RALAYYAN,N,IND,M,195,178941,105032,102634
1991,VILAVANCODE,7 . S. RAJ,N,IND,M,120,178941,105032,102634
1991,KILLIYOOR,1 . KUMARADAS D.,W,JD,M,26818,140026,80600,78295
1991,KILLIYOOR,2 . ROBERT SINGH PON.,N,INC,M,25650,140026,80600,78295
1991,KILLIYOOR,3 . MOHANAKUMAR C.,N,BJP,M,13735,140026,80600,78295
1991,KILLIYOOR,4 . VIJAYARAGHAVAN PON.,N,JP,M,11421,140026,80600,78295
1991,KILLIYOOR,5 . CHIRSTOPER JOHN T.,N,TMM,M,129,140026,80600,78295
1991,KILLIYOOR,6 . JOHNSON S.,N,IND,M,124,140026,80600,78295
1991,KILLIYOOR,7 . THANKIAH A.,N,IND,M,100,140026,80600,78295
1991,KILLIYOOR,8 . SUNDARARAJ R.,N,IND,M,88,140026,80600,78295
1991,KILLIYOOR,9 . SAMARTHAN G.,N,IND,M,78,140026,80600,78295
1991,KILLIYOOR,10 . JAYAPAUL V.,N,IND,M,64,140026,80600,78295
1991,KILLIYOOR,11 . CHELLATHURAI C.,N,IND,M,63,140026,80600,78295
1991,KILLIYOOR,12 . ARULDAS K.S.,N,IND,M,25,140026,80600,78295
